scenario,place,placeCode,domain,dimension,indicator,indicatorCode,date,value,BAU_low,BAU_high,boundary,ratio,ratio_low,ratio_high
bau,World,WLD,social,education,secondarySchool,edu2,2024,39.99610251875838,38.96506680174057,41.027138235776185,0,0.6000389748124162,0.6103493319825943,0.5897286176422382
bau,World,WLD,social,education,secondarySchool,edu2,2025,39.39999885421124,38.01494265656243,40.78505505186005,0,0.6060000114578876,0.6198505734343757,0.5921494494813995
bau,World,WLD,social,education,secondarySchool,edu2,2026,38.8038951896641,37.02774957678812,40.580040802540076,0,0.611961048103359,0.6297225042321188,0.5941995919745993
bau,World,WLD,social,education,secondarySchool,edu2,2027,38.20779152511696,36.00734945082752,40.4082335994064,0,0.6179220847488304,0.6399265054917248,0.595917664005936
bau,World,WLD,social,education,secondarySchool,edu2,2028,37.61168786056982,34.95648355709403,40.26689216404562,0,0.6238831213943018,0.6504351644290597,0.5973310783595438
bau,World,WLD,social,education,secondarySchool,edu2,2029,37.01558419602269,33.87724706931447,40.1539213227309,0,0.6298441580397731,0.6612275293068552,0.598460786772691
bau,World,WLD,social,education,secondarySchool,edu2,2030,36.41948053147554,32.771320944040156,40.06764011891093,0,0.6358051946852445,0.6722867905595984,0.5993235988108907
historical,World,WLD,social,income and work,societalPoverty,inWk1,2000,84,NA,NA,0,0.16,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2001,84,NA,NA,0,0.16,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2002,84,NA,NA,0,0.16,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2003,84,NA,NA,0,0.16,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2004,83,NA,NA,0,0.17,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2005,83,NA,NA,0,0.17,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2006,82,NA,NA,0,0.18,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2007,81,NA,NA,0,0.19,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2008,80,NA,NA,0,0.2,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2009,80,NA,NA,0,0.2,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2010,79,NA,NA,0,0.21,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2011,79,NA,NA,0,0.21,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2012,78,NA,NA,0,0.22,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2013,77,NA,NA,0,0.23,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2014,76,NA,NA,0,0.24,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2015,76,NA,NA,0,0.24,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2016,75,NA,NA,0,0.25,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2017,74,NA,NA,0,0.26,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2018,73,NA,NA,0,0.27,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2019,73,NA,NA,0,0.27,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2020,73,NA,NA,0,0.27,NA,NA
historical,World,WLD,social,income and work,societalPoverty,inWk1,2021,74,NA,NA,0,0.26,NA,NA
bau,World,WLD,social,income and work,societalPoverty,inWk1,2022,73.52380952380955,72.94951492543404,74.09810412218505,0,0.26476190476190453,0.27050485074565955,0.2590189587781495
bau,World,WLD,social,income and work,societalPoverty,inWk1,2023,73.0476190476191,72.23544383779885,73.85979425743933,0,0.26952380952380905,0.2776455616220115,0.2614020574256067
bau,World,WLD,social,income and work,societalPoverty,inWk1,2024,72.57142857142865,71.57672114852993,73.56613599432738,0,0.27428571428571347,0.28423278851470074,0.2643386400567262
bau,World,WLD,social,income and work,societalPoverty,inWk1,2025,72.0952380952382,70.9466488984872,73.2438272919892,0,0.279047619047618,0.29053351101512803,0.26756172708010795
bau,World,WLD,social,income and work,societalPoverty,inWk1,2026,71.61904761904775,70.3348858579692,72.9032093801263,0,0.2838095238095225,0.296651141420308,0.270967906198737
bau,World,WLD,social,income and work,societalPoverty,inWk1,2027,71.1428571428573,69.73612841480073,72.54958587091386,0,0.28857142857142704,0.3026387158519927,0.2745041412908614
bau,World,WLD,social,income and work,societalPoverty,inWk1,2028,70.66666666666686,69.14722598007756,72.18610735325615,0,0.29333333333333145,0.30852774019922435,0.27813892646743854
bau,World,WLD,social,income and work,societalPoverty,inWk1,2029,70.1904761904764,68.56612577083592,71.81482661011688,0,0.29809523809523597,0.31433874229164077,0.28185173389883117
bau,World,WLD,social,income and work,societalPoverty,inWk1,2030,69.71428571428595,67.99140191915946,71.43716950941244,0,0.3028571428571405,0.32008598080840545,0.2856283049058756
historical,World,WLD,social,income and work,youthNEET,inWk2,2000,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2001,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2002,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2003,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2004,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2005,24.26,NA,NA,0,0.7574,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2006,23.77,NA,NA,0,0.7623000000000001,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2007,23.3,NA,NA,0,0.767,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2008,22.91,NA,NA,0,0.7709,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2009,22.87,NA,NA,0,0.7713,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2010,22.45,NA,NA,0,0.7755,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2011,22.14,NA,NA,0,0.7786,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2012,21.83,NA,NA,0,0.7817000000000001,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2013,22.03,NA,NA,0,0.7797,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2014,22.03,NA,NA,0,0.7797,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2015,22.19,NA,NA,0,0.7781,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2016,22.35,NA,NA,0,0.7765000000000001,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2017,22.54,NA,NA,0,0.7746000000000001,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2018,22.73,NA,NA,0,0.7726999999999999,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2019,22.87,NA,NA,0,0.7713,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2020,24.91,NA,NA,0,0.7509,NA,NA
historical,World,WLD,social,income and work,youthNEET,inWk2,2021,23.75,NA,NA,0,0.7625,NA,NA
bau,World,WLD,social,income and work,youthNEET,inWk2,2022,23.873255705623432,23.22754585363533,24.518965557611534,0,0.7612674429437657,0.7677245414636467,0.7548103444238846
bau,World,WLD,social,income and work,youthNEET,inWk2,2023,23.873255705623432,23.022419320302685,24.72409209094418,0,0.7612674429437657,0.7697758067969731,0.7527590790905582
bau,World,WLD,social,income and work,youthNEET,inWk2,2024,23.873255705623432,22.857831968392755,24.88867944285411,0,0.7612674429437657,0.7714216803160724,0.7511132055714589
bau,World,WLD,social,income and work,youthNEET,inWk2,2025,23.873255705623432,22.716350456751755,25.03016095449511,0,0.7612674429437657,0.7728364954324825,0.7496983904550489
bau,World,WLD,social,income and work,youthNEET,inWk2,2026,23.873255705623432,22.590307605297586,25.15620380594928,0,0.7612674429437657,0.7740969239470242,0.7484379619405073
bau,World,WLD,social,income and work,youthNEET,inWk2,2027,23.873255705623432,22.475520504191596,25.270990907055268,0,0.7612674429437657,0.7752447949580841,0.7472900909294473
bau,World,WLD,social,income and work,youthNEET,inWk2,2028,23.873255705623432,22.3694094841274,25.377101927119465,0,0.7612674429437657,0.776305905158726,0.7462289807288053
bau,World,WLD,social,income and work,youthNEET,inWk2,2029,23.873255705623432,22.270250643430334,25.47626076781653,0,0.7612674429437657,0.7772974935656967,0.7452373923218347
bau,World,WLD,social,income and work,youthNEET,inWk2,2030,23.873255705623432,22.17682441746568,25.569686993781183,0,0.7612674429437657,0.7782317558253432,0.7443031300621883
historical,World,WLD,social,water,drinkingH2O,watr1,2000,38,NA,NA,0,0.62,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2001,38,NA,NA,0,0.62,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2002,37,NA,NA,0,0.63,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2003,37,NA,NA,0,0.63,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2004,37,NA,NA,0,0.63,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2005,37,NA,NA,0,0.63,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2006,36,NA,NA,0,0.64,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2007,36,NA,NA,0,0.64,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2008,36,NA,NA,0,0.64,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2009,35,NA,NA,0,0.65,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2010,34,NA,NA,0,0.66,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2011,33,NA,NA,0,0.67,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2012,33,NA,NA,0,0.67,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2013,32,NA,NA,0,0.68,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2014,31,NA,NA,0,0.69,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2015,30,NA,NA,0,0.7,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2016,29,NA,NA,0,0.71,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2017,28,NA,NA,0,0.72,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2018,27,NA,NA,0,0.73,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2019,26,NA,NA,0,0.74,NA,NA
historical,World,WLD,social,water,drinkingH2O,watr1,2020,26,NA,NA,0,0.74,NA,NA
bau,World,WLD,social,water,drinkingH2O,watr1,2021,25.40000000000203,NA,NA,0,0.7459999999999798,NA,NA
bau,World,WLD,social,water,drinkingH2O,watr1,2022,24.80000000000407,24.121656282564178,25.47834371744396,0,0.7519999999999593,0.7587834371743583,0.7452165628255604
bau,World,WLD,social,water,drinkingH2O,watr1,2023,24.200000000006106,23.369202011030897,25.030797988981316,0,0.7579999999999391,0.766307979889691,0.7496920201101868
bau,World,WLD,social,water,drinkingH2O,watr1,2024,23.60000000000814,22.640677114854064,24.559322885162217,0,0.7639999999999186,0.7735932288514593,0.7544067711483778
bau,World,WLD,social,water,drinkingH2O,watr1,2025,23.000000000010175,21.927444408222307,24.072555591798043,0,0.7699999999998982,0.780725555917777,0.7592744440820195
bau,World,WLD,social,water,drinkingH2O,watr1,2026,22.400000000012213,21.225074216411176,23.57492578361325,0,0.7759999999998779,0.7877492578358882,0.7642507421638675
bau,World,WLD,social,water,drinkingH2O,watr1,2027,21.80000000001425,20.53093510944892,23.069064890579583,0,0.7819999999998575,0.7946906489055108,0.7693093510942042
bau,World,WLD,social,water,drinkingH2O,watr1,2028,21.200000000016285,19.843312565136504,22.556687434896066,0,0.7879999999998372,0.801566874348635,0.7744331256510394
bau,World,WLD,social,water,drinkingH2O,watr1,2029,20.600000000018323,19.16101567228721,22.038984327749436,0,0.7939999999998167,0.8083898432771279,0.7796101567225057
bau,World,WLD,social,water,drinkingH2O,watr1,2030,20.000000000020357,18.483177335714853,21.51682266432586,0,0.7999999999997965,0.8151682266428515,0.7848317733567414
historical,World,WLD,social,water,sanitation,watr2,2000,71,NA,NA,0,0.29,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2001,71,NA,NA,0,0.29,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2002,70,NA,NA,0,0.3,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2003,69,NA,NA,0,0.31,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2004,68,NA,NA,0,0.32,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2005,67,NA,NA,0,0.33,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2006,65,NA,NA,0,0.35,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2007,64,NA,NA,0,0.36,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2008,63,NA,NA,0,0.37,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2009,61,NA,NA,0,0.39,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2010,60,NA,NA,0,0.4,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2011,59,NA,NA,0,0.41,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2012,57,NA,NA,0,0.43,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2013,56,NA,NA,0,0.44,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2014,54,NA,NA,0,0.46,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2015,53,NA,NA,0,0.47,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2016,51,NA,NA,0,0.49,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2017,50,NA,NA,0,0.5,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2018,48,NA,NA,0,0.52,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2019,47,NA,NA,0,0.53,NA,NA
historical,World,WLD,social,water,sanitation,watr2,2020,46,NA,NA,0,0.54,NA,NA
bau,World,WLD,social,water,sanitation,watr2,2021,44.54509010685634,NA,NA,0,0.5545490989314366,NA,NA
bau,World,WLD,social,water,sanitation,watr2,2022,43.42964951931042,42.77061371413527,44.088685324485574,0,0.5657035048068958,0.5722938628586473,0.5591131467551442
bau,World,WLD,social,water,sanitation,watr2,2023,42.31420893176451,41.38047971085,43.247938152679026,0,0.5768579106823549,0.5861952028915001,0.5675206184732098
bau,World,WLD,social,water,sanitation,watr2,2024,41.19876834421859,39.91437463531865,42.483162053118534,0,0.588012316557814,0.6008562536468135,0.5751683794688147
bau,World,WLD,social,water,sanitation,watr2,2025,40.08332775667268,38.39069486361402,41.77596064973134,0,0.5991667224332732,0.6160930513638597,0.5822403935026866
bau,World,WLD,social,water,sanitation,watr2,2026,38.96788716912676,36.81961016526026,41.116164172993265,0,0.6103211283087324,0.6318038983473975,0.5888383582700674
bau,World,WLD,social,water,sanitation,watr2,2027,37.85244658158085,35.207232371495174,40.497660791666526,0,0.6214755341841915,0.6479276762850483,0.5950233920833348
bau,World,WLD,social,water,sanitation,watr2,2028,36.73700599403493,33.557630961091874,39.91638102697799,0,0.6326299400596507,0.6644236903890812,0.6008361897302201
bau,World,WLD,social,water,sanitation,watr2,2029,35.62156540648902,31.873749598892026,39.36938121408601,0,0.6437843459351097,0.6812625040110797,0.6063061878591399
bau,World,WLD,social,water,sanitation,watr2,2030,34.5061248189431,30.157851771663196,38.85439786622301,0,0.6549387518105689,0.6984214822833681,0.6114560213377699
historical,World,WLD,social,energy,energyAccess,enrgy1,2000,21.599999999999994,NA,NA,0,0.784,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2001,21.200000000000003,NA,NA,0,0.7879999999999999,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2002,20.799999999999997,NA,NA,0,0.792,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2003,19.900000000000006,NA,NA,0,0.8009999999999999,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2004,19.900000000000006,NA,NA,0,0.8009999999999999,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2005,19.200000000000003,NA,NA,0,0.8079999999999999,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2006,18.5,NA,NA,0,0.815,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2007,17.900000000000006,NA,NA,0,0.821,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2008,17.200000000000003,NA,NA,0,0.828,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2009,17,NA,NA,0,0.83,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2010,16.400000000000006,NA,NA,0,0.836,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2011,15.400000000000006,NA,NA,0,0.846,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2012,14.900000000000006,NA,NA,0,0.851,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2013,14.200000000000003,NA,NA,0,0.858,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2014,13.700000000000003,NA,NA,0,0.863,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2015,13,NA,NA,0,0.87,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2016,11.799999999999997,NA,NA,0,0.882,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2017,11,NA,NA,0,0.89,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2018,10.099999999999994,NA,NA,0,0.899,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2019,9.799999999999997,NA,NA,0,0.902,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2020,9.5,NA,NA,0,0.905,NA,NA
historical,World,WLD,social,energy,energyAccess,enrgy1,2021,8.599999999999994,NA,NA,0,0.914,NA,NA
bau,World,WLD,social,energy,energyAccess,enrgy1,2022,7.980952380952385,7.704996090746244,8.256908671158525,0,0.9201904761904761,0.9229500390925375,0.9174309132884148
bau,World,WLD,social,energy,energyAccess,enrgy1,2023,7.361904761904775,6.971643633673085,7.752165890136465,0,0.9263809523809522,0.9302835636632691,0.9224783410986354
bau,World,WLD,social,energy,energyAccess,enrgy1,2024,6.742857142857167,6.264886827551909,7.220827458162424,0,0.9325714285714284,0.9373511317244809,0.9277917254183758
bau,World,WLD,social,energy,energyAccess,enrgy1,2025,6.123809523809555,5.571896943397274,6.675722104221837,0,0.9387619047619045,0.9442810305660272,0.9332427789577816
bau,World,WLD,social,energy,energyAccess,enrgy1,2026,5.504761904761949,4.887704881042359,6.121818928481539,0,0.9449523809523805,0.9511229511895765,0.9387818107151845
bau,World,WLD,social,energy,energyAccess,enrgy1,2027,4.885714285714339,4.2097621833979,5.561666388030779,0,0.9511428571428566,0.957902378166021,0.9443833361196923
bau,World,WLD,social,energy,energyAccess,enrgy1,2028,4.26666666666673,3.5365549500573126,4.996778383276147,0,0.9573333333333326,0.9646344504994269,0.9500322161672385
bau,World,WLD,social,energy,energyAccess,enrgy1,2029,3.64761904761912,2.8670967911557406,4.4281413040825,0,0.9635238095238088,0.9713290320884426,0.955718586959175
bau,World,WLD,social,energy,energyAccess,enrgy1,2030,3.02857142857151,2.2007025579530888,3.856440299189932,0,0.9697142857142849,0.9779929744204691,0.9614355970081008
historical,World,WLD,social,energy,energyIndoor,enrgy2,2000,51,NA,NA,0,0.49,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2001,50,NA,NA,0,0.5,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2002,50,NA,NA,0,0.5,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2003,49,NA,NA,0,0.51,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2004,48,NA,NA,0,0.52,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2005,47,NA,NA,0,0.53,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2006,47,NA,NA,0,0.53,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2007,46,NA,NA,0,0.54,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2008,45,NA,NA,0,0.55,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2009,44,NA,NA,0,0.56,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2010,43,NA,NA,0,0.57,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2011,41,NA,NA,0,0.59,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2012,40,NA,NA,0,0.6,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2013,39,NA,NA,0,0.61,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2014,38,NA,NA,0,0.62,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2015,36,NA,NA,0,0.64,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2016,35,NA,NA,0,0.65,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2017,34,NA,NA,0,0.66,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2018,33,NA,NA,0,0.67,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2019,31,NA,NA,0,0.69,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2020,30,NA,NA,0,0.7,NA,NA
historical,World,WLD,social,energy,energyIndoor,enrgy2,2021,29,NA,NA,0,0.71,NA,NA
bau,World,WLD,social,energy,energyIndoor,enrgy2,2022,27.952380952381734,27.47744574135797,28.4273161634055,0,0.7204761904761827,0.7252255425864204,0.7157268383659451
bau,World,WLD,social,energy,energyIndoor,enrgy2,2023,26.90476190476347,26.23310208808513,27.576421721441807,0,0.7309523809523654,0.7376689791191486,0.724235782785582
bau,World,WLD,social,energy,energyIndoor,enrgy2,2024,25.857142857145202,25.034530941348592,26.679754772941813,0,0.7414285714285479,0.7496546905865141,0.7332024522705819
bau,World,WLD,social,energy,energyIndoor,enrgy2,2025,24.809523809526937,23.8596533874794,25.759394231574472,0,0.7519047619047307,0.761403466125206,0.7424060576842553
bau,World,WLD,social,energy,energyIndoor,enrgy2,2026,23.76190476190867,22.69991734515132,24.82389217866602,0,0.7623809523809133,0.7730008265484868,0.7517610782133397
bau,World,WLD,social,energy,energyIndoor,enrgy2,2027,22.714285714290405,21.550936786401124,23.877634642179686,0,0.7728571428570958,0.7844906321359888,0.7612236535782031
bau,World,WLD,social,energy,energyIndoor,enrgy2,2028,21.66666666667214,20.41010620943527,22.923227123909008,0,0.7833333333332786,0.7958989379056473,0.7707677287609098
bau,World,WLD,social,energy,energyIndoor,enrgy2,2029,20.619047619053873,19.275727985697195,21.96236725241055,0,0.7938095238094612,0.8072427201430281,0.7803763274758944
bau,World,WLD,social,energy,energyIndoor,enrgy2,2030,19.57142857143561,18.14662293836431,20.996234204506912,0,0.804285714285644,0.8185337706163568,0.7900376579549309
historical,World,WLD,social,connectivity,internet,con2,2000,94.65,NA,NA,0,0.05349999999999994,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2001,93.19,NA,NA,0,0.06810000000000002,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2002,90.85,NA,NA,0,0.09150000000000005,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2003,89.18,NA,NA,0,0.10819999999999994,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2004,87.36,NA,NA,0,0.1264,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2005,84.4,NA,NA,0,0.15599999999999994,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2006,82.7,NA,NA,0,0.17299999999999996,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2007,79.7,NA,NA,0,0.20299999999999996,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2008,77.2,NA,NA,0,0.22799999999999998,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2009,74.6,NA,NA,0,0.25400000000000006,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2010,71.5,NA,NA,0,0.285,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2011,69,NA,NA,0,0.31,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2012,66.5,NA,NA,0,0.335,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2013,64.6,NA,NA,0,0.35400000000000004,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2014,62.5,NA,NA,0,0.375,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2015,60,NA,NA,0,0.4,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2016,57,NA,NA,0,0.43,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2017,54.4,NA,NA,0,0.456,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2018,51,NA,NA,0,0.49,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2019,46.3,NA,NA,0,0.537,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2020,40.4,NA,NA,0,0.596,NA,NA
historical,World,WLD,social,connectivity,internet,con2,2021,37.4,NA,NA,0,0.626,NA,NA
bau,World,WLD,social,connectivity,internet,con2,2022,33.45483532068752,32.58012837777057,34.32954226360447,0,0.6654516467931247,0.6741987162222943,0.6567045773639552
bau,World,WLD,social,connectivity,internet,con2,2023,29.50967064137504,27.95374130451747,31.065599978232605,0,0.7049032935862496,0.7204625869548252,0.6893440002176741
bau,World,WLD,social,connectivity,internet,con2,2024,25.564505962062555,23.26080877987802,27.86820314424709,0,0.7443549403793744,0.7673919122012198,0.721317968557529
bau,World,WLD,social,connectivity,internet,con2,2025,21.61934128275007,18.494755683825918,24.743926881674227,0,0.7838065871724993,0.8150524431617409,0.7525607311832577
bau,World,WLD,social,connectivity,internet,con2,2026,17.674176603437587,13.658137686049457,21.69021552082572,0,0.8232582339656241,0.8634186231395055,0.7830978447917428
bau,World,WLD,social,connectivity,internet,con2,2027,13.729011924125103,8.75475518754579,18.703268660704417,0,0.862709880758749,0.9124524481245422,0.8129673133929558
bau,World,WLD,social,connectivity,internet,con2,2028,9.78384724481262,3.7882964975856037,15.779397992039637,0,0.9021615275518738,0.9621170350241439,0.8422060200796037
bau,World,WLD,social,connectivity,internet,con2,2029,5.838682565500136,-1.2379249367405762,12.915290067740852,0,0.9416131743449987,1.0123792493674058,0.8708470993225914
bau,World,WLD,social,connectivity,internet,con2,2030,1.8935178861876523,-6.32098600189191,10.108021774267218,0,0.9810648211381234,1.063209860018919,0.8989197822573278
historical,World,WLD,social,connectivity,publicTrans,con1,2000,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2001,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2002,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2003,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2004,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2005,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2006,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2007,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2008,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2009,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2010,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2011,NA,NA,NA,0,NA,NA,NA
